id,text_en,text_pt,sentiment
1624,"I just went to see this movie with a friend. I quickly looked and read a short synopsis and thought it sounded interesting. We came out the movies not feeling very sure if we liked it not.The acting was good enough and connection with characters was OK. The main character I thought acted a lot like someone like Van Helsing. Yes it was pretty entertaining.But the plot I felt like it was used from other movies. The script was a bit weak, Im not sure why every time something bad happens, the main character says ""Oh my god"" every time.The special effects worked well, but sorry for this spoiler the main monster at the main climax reminded me a lot of the Balrok out of Lord of the Rings.Overall, the movie was OK but I felt like its been done already. Go and see buy all means but dont expect too much.","Eu só fui ver esse filme com um amigo. Eu rapidamente olhei e li uma pequena sinopse e achei que parecia interessante. Nós saímos do cinema sem nos sentirmos muito seguros se não gostássemos. A atuação era boa o suficiente e a conexão com os personagens era boa. O personagem principal que eu pensava agia muito parecido com alguém como Van Helsing. Sim, foi muito divertido.Mas o enredo eu senti que era usado em outros filmes. O roteiro foi um pouco fraco, eu não tenho certeza porque toda vez que algo ruim acontece, o personagem principal diz ""Oh my god"" toda vez. Os efeitos especiais funcionaram bem, mas desculpe por esse spoiler o monstro principal no clímax principal me lembrou um muito do Balrok fora do Senhor dos Anéis. Em geral, o filme estava OK, mas eu senti como se já tivesse sido feito. Vá e veja comprar todos os meios, mas não espere muito.",neg
1625,"I was looking forward to this flick. Being an old Robert E Howard fan, mainly from a Conan stand-point. I was not expecting a great deal and thought they could not mess it up too much.... Oh dear - how wrong was I....The main flaw was it was fairly dull. It needed to zip along with a nice helping of supernatural goings-on, sword-fights and the like.You got some gore, but everything else was just pretty life-less. The middle section just seemed to involve 40 minutes in a muddy forest with slow plodding horse-drawn carts and even slower dialogue and character development!On the plus side = Costumes and effects were fine, but not enough to keep your interest.I think it would have been better to tone down the gore, up the tempo, and go for a 12A rating. As a Ten Year old boy, I may have liked this movie. Probably about the age I was first reading the Conan stories funny enough. Perhaps that says a lot about my anticipation of the film?Or....... Go really ""Art-House"" with tone, direction, etc. But thats fairly high-risk as far as Box Office is concerned.Oh well.... Perhaps the next Conan movie will make up for it?","Eu estava ansioso para este filme. Sendo um velho fã de Robert E Howard, principalmente de um ponto de vista de Conan. Eu não estava esperando muito e pensei que eles não poderiam estragar muito .... Oh querida - como eu estava errado .... A principal falha foi que era bastante aborrecido. Precisava acompanhar junto com uma boa ajuda de acontecimentos sobrenaturais, lutas de espada e coisas do tipo. Você tem algum sangue, mas todo o resto era muito sem vida. A seção do meio parecia envolver apenas 40 minutos em uma floresta enlameada com carrinhos puxados por cavalos lentos e lento e diálogos e desenvolvimento de personagens ainda mais lentos! No lado positivo = Trajes e efeitos eram bons, mas não o suficiente para manter o seu interesse. teria sido melhor para diminuir o sangue, aumentar o ritmo e ir para uma classificação de 12A. Como um menino de dez anos, eu posso ter gostado deste filme. Provavelmente sobre a idade que eu estava lendo pela primeira vez as histórias de Conan engraçadas o suficiente. Talvez isso diz muito sobre a minha expectativa do filme? Ou ....... Vá realmente ""Art-House"" com tom, direção, etc. Mas isso é bastante alto risco, tanto quanto Box Office está em causa. .... Talvez o próximo filme de Conan vá compensar isso?",neg
1626,"As a big fan of most modern fantasy movies, I was really looking forward to this. I was not familiar with the character, although after hearing some general stories about the style of the comic and good reviews of the movie, I thought I was in for a real treat...From the moment that the lead character started to talk in his forced husky voice, I could tell straight away that I was not going to enjoy this movie. I found the story weak and predictable, the acting poor, the effects were very good for a small budget film, but did nothing for the overall plot.Maybe as a fan of the Comics you may get something more from this, otherwise I would suggest that you skip it and not waste you cinema fare on this boring adventure.","Como um grande fã da maioria dos filmes de fantasia modernos, eu estava realmente ansioso por isso. Eu não estava familiarizado com o personagem, embora depois de ouvir algumas histórias gerais sobre o estilo dos quadrinhos e boas críticas do filme, eu pensei que estava em um verdadeiro deleite ... A partir do momento que o personagem principal começou a falar em sua voz rouca forçada, eu poderia dizer imediatamente que eu não iria gostar deste filme. Eu achei a história fraca e previsível, a atuação pobre, os efeitos foram muito bons para um filme de pequeno orçamento, mas não fez nada para o enredo geral. Talvez como um fã dos quadrinhos você pode obter algo mais a partir disso, caso contrário eu sugiro que você pule isso e não perca seu tempo de cinema nesta aventura chata.",neg
1627,"I just watched National Lampoons Christmas Vacation 2 on DVD, hoping to see something at least close to the original, great holiday comedy, Christmas Vacation. I saw nothing of the kind. You can tell right from the start that this movie just wasnt going to measure up. Its too bad it has a title that links it to the original Christmas Vacation. Its really kind of sad. The film cant stand on its own merits. I think too many people will view this film on the strength of the title and it does not come close to that level of comedy. Other than the title, there is very little connecting the movie to the original Christmas Vacation and even less of a connection to Christmas at all. The comedy is very simplistic and the plot poor. Children might find some humor here but most adults would only get a chuckle here and there. This movie is a flop. Dont waste your time with it.","Eu acabei de assistir National Lampoons Christmas Vacation 2 em DVD, na esperança de ver algo pelo menos próximo da original, grande comédia festiva, Férias de Natal. Eu não vi nada desse tipo. Você pode dizer desde o início que este filme não iria medir-se. É uma pena que tenha um título que o liga às férias originais de Natal. É realmente meio triste. O filme não suporta seus próprios méritos. Eu acho que muitas pessoas vão ver este filme com a força do título e não chega perto desse nível de comédia. Além do título, há muito pouca conexão entre o filme e as férias de Natal originais e ainda menos conexão com o Natal. A comédia é muito simplista e o enredo é pobre. As crianças podem encontrar algum humor aqui, mas a maioria dos adultos só teria uma risada aqui e ali. Este filme é um fracasso. Não perca seu tempo com isso.",neg
1628,"Im desperately trying to stay awake while watching the movie Solomon Kane. I have about a 20 minutes to go. If it gets any better, I will come back here and let you know, but somehow I doubt that will happen. Solomon Kane looks like it is based on the video game Dark Watch, and it sounds like it is based on the video game Legacy of Kane, but unfortunately neither is true. I hear it is based on some comic book or graphic novel or pulp fiction or something else that I have never heard of, but whatever it is based on, there is nothing original in this excruciatingly boring movie. The atmosphere is stolen from the movie 300, which wasnt that great in the first place. The tedious overacting takes itself so seriously that its nearly hypnotic, and to be clear I mean that in a bad way. The plot is practically non-existent: violent guy trying to be nonviolent meets friendly family, friendly family is murdered, violent guy becomes violent again. All the characters are stereotypes taken from Waterworld or Book of Eli or The Hills Have Eyes or, whatever, just choose another apocalyptic slash fantasy slash wizardry movie that you have seen and there you have it. Someone, somewhere, said, this is how to make a movie: use a blue filter to make everything look mysterious, add plenty of slow motion shots of horse hooves splashing in murky puddles, add snowflakes hovering around while two boring characters are speaking to each other, and oh yes rain pouring down dramatically to distract from the fact that nothing is really happening, and dont forget the black silhouettes walking toward us with fire blazing behind them, and lots of torches burning, and of course blurry fight scenes during which its not clear what is actually happening because we dont have the budget for the gory special effects so just throw in the sound of metal clanking, and, oh, by the way, dont let any character live long enough for the audience to understand them, relate to them or sympathize with them, and cross fingers, hope that fans of sword and sorcery films will eat it up, even though it is complete doo doo, and go straight to video, do not pass GO . . .","Estou desesperadamente tentando ficar acordado enquanto assiste ao filme Solomon Kane. Eu tenho cerca de 20 minutos para ir. Se ficar melhor, voltarei aqui e deixarei você saber, mas duvido que isso aconteça. Solomon Kane parece ser baseado no videogame Dark Watch, e parece que é baseado no videogame Legacy of Kane, mas infelizmente não é verdade. Eu ouvi dizer que é baseado em alguns quadrinhos ou graphic novel ou pulp fiction ou algo mais que eu nunca ouvi falar, mas seja em que base for, não há nada original nesse filme extremamente chato. A atmosfera é roubada do filme 300, que não era tão bom assim em primeiro lugar. O exagero tedioso se leva tão a sério que é quase hipnótico, e, para ser claro, quero dizer isso de uma maneira ruim. O enredo é praticamente inexistente: o sujeito violento tentando ser não violento encontra a família amigável, a família amigável é assassinada, o sujeito violento se torna violento novamente. Todos os personagens são estereótipos tirados de Waterworld ou Book of Eli ou The Hills Have Eyes ou, o que quer que seja, basta escolher outro filme apocalíptico que você viu e lá está. Alguém, em algum lugar, disse, é como fazer um filme: use um filtro azul para fazer tudo parecer misterioso, adicione várias fotos em câmera lenta de cascos de cavalo espirrando em poças escuras, adicione flocos de neve em volta enquanto dois personagens chatos estão falando para cada um. outro, e oh sim chuva caindo drasticamente para distrair do fato de que nada está realmente acontecendo, e não se esqueça das silhuetas negras andando em nossa direção com fogo ardendo atrás delas, e muitas tochas queimando, e claro cenas de luta embaçadas durante as quais não está claro o que está realmente acontecendo porque não temos o orçamento para os efeitos especiais sangrentos, então apenas jogue o som do metal fazendo barulho, e, ah, a propósito, não deixe nenhum personagem viver o suficiente para que o público os entenda, relacione-se para eles ou simpatizar com eles, e cruzar os dedos, espero que os fãs dos filmes de feitiçaria e feitiçaria consumam isso, mesmo que esteja completo doo doo, e vá direto ao vídeo, não passe GO. . .",neg
1629,"Swoon focuses on Leopold and Loebs homosexual relationship - a facet of the case that has been mostly and unjustly ignored since their trial, even by Leopold himself in his autobiography. But, even in its treatment of this Swoon over does it by far. Worse, it twists, combines, and straight out alters the details of the case which will irritate anyone who knows much about it while at the same time managing to confuse those who are not familiar with it. While it is an interestingly made film, Swoon stinks.1 out of 10 - awful.","Swoon se concentra na relação homossexual de Leopold e Loebs - uma faceta do caso que foi ignorada em grande parte e injustamente desde o julgamento, até pelo próprio Leopold em sua autobiografia. Mas, mesmo em seu tratamento deste Swoon over faz isso de longe. Pior, ele torce, combina e altera os detalhes do caso, o que vai irritar quem sabe muito sobre isso e, ao mesmo tempo, confundir aqueles que não estão familiarizados com ele. Embora seja um filme interessante, Swoon cheira mal.1 de 10 - horrível.",neg
1630,"Watched the directors cut last night...glad it was free rental, even a dollar would have been too much for me to pay to watch this attempt at ""film noir"". The anachronisms modern telephones were annoying to me, not clever, seeming more like budget constraints than anything else. The ""non-traditional"" casting I also found distracting. If I have to stop following the story to wonder ""what the heck is the black chick/drag queen doing there?"" then the storyteller has failed me. Again, not clever in my opinion but annoying and irritating, and very film school final project-ish. And for petes sake if you are going to shoot in black and white at least use some of the techniques used in old films that take full advantage of not having color. There was no use of nuance in the lighting, no shades of gray, no depth, no texture...just black and just white...boring!","Assisti aos diretores cortados ontem à noite ... feliz que fosse aluguel grátis, até um dólar teria sido demais para eu pagar para assistir a essa tentativa de ""film noir"". Os anacronismos dos telefones modernos eram irritantes para mim, não inteligentes, parecendo mais restrições orçamentárias do que qualquer outra coisa. O elenco ""não-tradicional"" também me distraiu. Se eu tiver que parar de seguir a história para me perguntar ""o que diabos é a garota negra / drag queen fazendo lá?"" então o contador de histórias falhou comigo. Mais uma vez, não inteligente na minha opinião, mas irritante e irritante, e muito projeto final da escola de cinema-ish. E pelo amor de Deus, se você vai filmar em preto e branco, pelo menos, use algumas das técnicas usadas em filmes antigos que tiram o máximo proveito de não ter cor. Não houve uso de nuances na iluminação, sem tons de cinza, sem profundidade, sem textura ... apenas preto e branco ... chato!",neg
1631,"I had heard that this film was stylish and intriguing, but I just found it annoying. Its been a while since Ive seen it and hopefully I wont find out all my memories are wrong and Im unjustly condemning this movie, but my memory is that the filmmakers tried to portray Leopold and Loeb as victimized by an anti-gay society, and that this somehow caused their horrible crime. I totally disagree with this point of view, and think its unfair both to homosexuals and to Bobby Franks, the real victim of the story. I cant imagine why anyone would want to claim those two as martyrs. I also thought L&L were portrayed as a bit more sophisticated than they actually were--after all, they were teenagers who lived at home. The film places them in a kind of fantasy world that seems like it should be scored by Morrissey.I just read an interview with one of the filmmakers that implied the films anachronisms, such as the push-button phones that characters used, were meant ""to add Brechtian distance"". They certainly do that, but I happened to find it highly irksome.Apparently a number of people found this movie interesting, but I would have preferred a less ""stylish"" and more realistic examination of the part homosexuality may have played in the Leopold & Loeb case.","Eu tinha ouvido falar que este filme era elegante e intrigante, mas eu achei chato. Já faz um tempo desde que eu vi e espero não descobrir todas as minhas memórias estão erradas e estou condenando injustamente este filme, mas minha memória é que os cineastas tentaram retratar Leopold e Loeb como vitimados por uma sociedade anti-gay, e que isso de alguma forma causou seu crime horrível. Eu discordo totalmente desse ponto de vista, e acho injusto tanto para os homossexuais como para Bobby Franks, a verdadeira vítima da história. Eu não posso imaginar por que alguém iria querer reivindicar esses dois como mártires. Eu também achava que L & L eram retratados como um pouco mais sofisticados do que realmente eram - afinal, eles eram adolescentes que moravam em casa. O filme os coloca em uma espécie de mundo de fantasia que parece que deveria ser marcado por Morrissey. Acabei de ler uma entrevista com um dos cineastas que implicava que os anacronismos dos filmes, como os telefones de botão de pressão usados ​​pelos personagens, eram "" para adicionar distância brechtiana "". Eles certamente fazem isso, mas por acaso acho muito irritante. Aparentemente um número de pessoas achou este filme interessante, mas eu teria preferido um exame menos ""elegante"" e mais realista do papel que a homossexualidade pode ter desempenhado no Leopold & Loeb. caso.",neg
1632,"Bad, bad, bad. How do movies like this get made? Badly written, poorly acted; I could go on, but why bother? As an aside, note that the characters first names are the same as the actors playing them : this is a dead giveaway that no one on the set is even interested enough in their role to bother learning someone elses characters names!","Mau Mau Mau. Como filmes como esse são feitos? Mal escrito, mal representado; Eu poderia continuar, mas por que se incomodar? Como um aparte, note que os primeiros nomes dos personagens são os mesmos dos atores que os tocam: isso é uma coisa inegável que ninguém no set está interessado o suficiente em seu papel de se preocupar em aprender os nomes dos personagens!",neg
1633,"This film is not one of those films so bad you get annoyed and mad because it seems to be so up its own arse and yet it completely not funny. Its just that there is nothing of interest in this film. There are no real jokes that make you amused, you just watch for 80 minutes, then turn it off. I bought this on very budget DVD and Im glad because its not worth much. This isnt even one of those films thats so bad you can watch it with friends when getting drunk/high and have a good giggle. I didnt hate it like I hate some films, but it is rather boring, and not worth investing any time in.The only people who voted 10 on the votes for this film must have been connected to it somehow because I cannot imagine anyone actually liking this film other than small children passing time","Este filme não é um desses filmes tão ruim que você fica irritado e louco porque parece ser tão difícil e ainda assim não é completamente engraçado. É só que não há nada de interesse neste filme. Não há piadas verdadeiras que o deixem divertido, você apenas assiste por 80 minutos e depois desliga. Eu comprei isso em DVD muito orçamento e estou feliz porque não vale muito. Este não é nem mesmo um daqueles filmes que é tão ruim que você pode assisti-lo com os amigos quando está ficando bêbado / alto e tem um bom riso. Eu não odiava como eu odeio alguns filmes, mas é um pouco chato, e não vale a pena investir em qualquer momento. As únicas pessoas que votaram 10 nos votos para este filme devem ter sido ligadas de alguma forma porque eu não consigo imaginar alguém realmente gostar este filme que não seja crianças pequenas passando o tempo",neg
1634,"Five guys who were in the cub scouts together reunite years later to go camping. Were they run into their childhood nemeses as well as escaped convicts in this supreme unfunny supposed comedy. Most of the cast are content to simply phone it in, and dont really seem to care about the film in the least. The writers were so lazy that the names of the characters are, for the most part, the name of the actors that respectively play them. Richard Lewiss shtick gets really old REALLY quick. Even the late great character actor, Brion James cant save this stinker. Even though hes one of the few actors in the film that doesnt totally embarrass himself I hardly cracked a smile, much less had anything that would reasonably be even misconstrued as a laugh. Awful.My Grade:F","Cinco caras que estavam nos escoteiros se reúnem anos depois para ir acampar. Eles se depararam com seus inimigos de infância, assim como escaparam de condenados nesta suprema e suja comédia sem graça. A maioria do elenco está contente em simplesmente telefonar, e não parece se importar com o filme. Os escritores eram tão preguiçosos que os nomes dos personagens são, em sua maior parte, o nome dos atores que os interpretam respectivamente. Richard Lewiss shtick fica realmente velho REALMENTE rápido. Até mesmo o grande ator de longa data, Brion James não pode salvar este fedor. Mesmo que ele seja um dos poucos atores no filme que não se envergonha totalmente, eu mal ri um sorriso, muito menos tinha algo que seria razoavelmente interpretado como uma risada. Awful.My Grade: F",neg
1635,"This is absolutely the worst comedy I have ever seen. Its hard to explain though, because unless youve seen this I bet youve never seen a comedy that was not good or bad; its just there Thats the original part-not good or bad, just there! Let me say that I have seen every comedian appearing in a main role, and like them all. Thats what makes this such a mystery. The supporting leads are actually acting although the dialog is bad. The only character that is fairly good is the one played by John Goodman. He does a pretty good job with what little dialog he has, and actually has one funny line I wont spoil the only funny line in the movie, in case you decide to watch anyway. It involves a pancake. The big mysteries are the main leads. I wont call them characters, because no characters have been developed. This script is so juvenile that they dont even bother to give the leads fictional names. They all just use their own. They dont even seem to be trying to act. Its as though they are all reading out loud to each other from scripts that the local junior high sent to them. I actually wrote a paper like this for my English class when I was thirteen-it wasnt funny either.Bottom line, just dont bother to rent this. It isnt funny. It doesnt even have the kind of bad dialog you can groan to. I just sat there and stared through the whole thing. It was so boring I couldnt even work up any irritation at how bad it was. I cant imagine how this is even getting a rating of 4 here.","Esta é absolutamente a pior comédia que eu já vi. É difícil de explicar, porque a menos que você tenha visto isso, eu aposto que você nunca viu uma comédia que não fosse boa ou ruim; é apenas lá Isso é a parte original, não é bom ou ruim, apenas lá! Deixe-me dizer que vi todos os comediantes aparecendo em um papel principal e como todos eles. Isso é o que torna isso um mistério. Os leads de suporte estão realmente agindo, embora o diálogo seja ruim. O único personagem que é razoavelmente bom é aquele interpretado por John Goodman. Ele faz um bom trabalho com o pequeno diálogo que ele tem, e na verdade tem uma linha engraçada que eu não vou estragar a única linha engraçada do filme, no caso de você decidir assistir mesmo assim. Envolve uma panqueca. Os grandes mistérios são as principais pistas. Eu não vou chamá-los de personagens, porque nenhum personagem foi desenvolvido. Este roteiro é tão juvenil que eles nem se dão ao trabalho de dar os nomes fictícios. Todos eles apenas usam os seus próprios. Eles nem parecem estar tentando agir. É como se todos eles estivessem lendo em voz alta um para o outro a partir de roteiros que o júnior local enviava para eles. Na verdade, eu escrevi um artigo como este para a minha aula de inglês, quando eu tinha treze anos - não era engraçado, nem a linha B.bottom, apenas não se incomodam em alugar isso. Não é engraçado. Ele nem tem o tipo de diálogo ruim que você pode gemer. Eu apenas sentei lá e olhei através da coisa toda. Era tão chato que eu não conseguia nem me irritar com o quanto era ruim. Eu não posso imaginar como isso é mesmo recebendo uma classificação de 4 aqui.",neg
1636,"I saw this movie when it first came to the theaters in 1988 and though I knew it wasnt of award winning caliber...I kinda liked it. It tales the tale of 5 former cub scouts reuniting to take on the one task they never got to finish as kids - which is to climb Mt. Whitehead. Of course now the cub scouts are all grown up and have developed their personalities in a variety of ways, but none too differently than they were as children. Richard Lewis is still neurotic, Richard Belzer is still a playboy, Franklyn Ajaye is still sort of the Dear Abby of the group, and Tim Thomerson is still the surfer dude of the group. Of course the top billed star is Louie Anderson, a ""true believer"" in everything Cub Scout related. He still lives in the same house with his mother, still goes over the Cub Scout manual daily, is brave, reverent and clean, and is the one who reunites the others for one more grand adventure in Scouting. Compounding their task, however, is the Grunski brothers, two bullies drummed out of the Cub Scouts by the above mentioned. By coincidence they run into their old den and decide to harass them a bit, albeit harmlessly. Not so harmlessly is three escaped convicts, who think Pack 7 is from the FBI and are intent on wiping them out. All in all, the movie still has bits of charm. Observe Richard Lewis trying to get comfortable on a folding cot, for example, and you have a really funny bit going for you. Upon further review, the entire film needed more of that type of observational humor. It doesnt hold up well after all these years but still remains a guilty pleasure.","Eu vi esse filme quando ele veio aos cinemas pela primeira vez em 1988 e, embora eu soubesse que não era de calibre premiado ... Eu meio que gostei. Conta a história de 5 ex-escoteiros se reunindo para assumir a única tarefa que nunca tiveram de terminar quando crianças - que é escalar o Monte. Whitehead É claro que agora os escoteiros estão todos crescidos e desenvolveram suas personalidades de várias maneiras, mas não muito diferentes do que eram quando crianças. Richard Lewis ainda é neurótico, Richard Belzer ainda é um playboy, Franklyn Ajaye ainda é uma espécie de Dear Abby do grupo, e Tim Thomerson ainda é o surfista do grupo. Claro que a estrela mais vendida é Louie Anderson, um ""verdadeiro crente"" em tudo relacionado ao escoteiro. Ele ainda mora na mesma casa com sua mãe, ainda repassa o manual do escoteiro diariamente, é corajoso, reverente e limpo, e é quem reúne os outros para mais uma grande aventura no Escotismo. Compondo sua tarefa, no entanto, são os irmãos Grunski, dois valentões batucados dos escoteiros pelos acima mencionados. Por coincidência, eles correm para o antigo covil e decidem atacá-los um pouco, ainda que sem causar danos. Não tão inofensivamente são três condenados que escaparam, que acham que o Pacote 7 é do FBI e estão empenhados em eliminá-los. Tudo somado, o filme ainda tem um pouco de charme. Observe Richard Lewis tentando ficar confortável em um berço dobrável, por exemplo, e você tem um pedaço realmente engraçado para você. Após uma revisão, o filme inteiro precisava de mais desse tipo de humor observacional. Ele não aguenta bem depois de todos esses anos, mas ainda continua sendo um prazer culpado.",neg
1637,"I love comedies and I love independent films, but this was much too slow and the humor was extremely regional. I guess It would have been better if the main characters were likeable, but they were just typical gen-x slacker types, just like the people that have been causing trouble in high schools for forty years... I can understand High Praise for a young indie film-maker when it is deserving, but this is an extremely average film.","Eu amo comédias e adoro filmes independentes, mas isso era muito lento e o humor era extremamente regional. Eu acho que teria sido melhor se os personagens principais fossem simpáticos, mas eles fossem apenas tipos típicos de geniturlões, assim como as pessoas que causam problemas nas escolas por quarenta anos ... Eu posso entender o Grande Louvor por um jovem cineasta indie quando é merecedor, mas este é um filme extremamente mediano.",neg
1638,"Why oh why did they have to try and make a sequel to one of the greatest Christmas movies of all time. The movie is a train wreck on every level and should have never been made. Randy Quaids portrayal of cousin Eddie is an over the top caricature of his previous outings as cousin Eddie. Also, the Eddie character is not interesting enough to carry an entire movie. Even ""eye candy"" Sung Hi Lee could not redeem this hunk of holiday crap. Please do not waste your time on this move, just watch the original again.","Por que razão eles tiveram que tentar fazer uma sequência para um dos maiores filmes de Natal de todos os tempos? O filme é um acidente de trem em todos os níveis e nunca deveria ter sido feito. O retrato de Randy Quaids do primo Eddie é uma das caricaturas de seus últimos trabalhos como primo Eddie. Além disso, o personagem Eddie não é interessante o suficiente para carregar um filme inteiro. Mesmo ""olho doce"" Sung Hi Lee não poderia redimir este pedaço de porcaria de férias. Por favor, não perca seu tempo neste movimento, apenas observe o original novamente.",neg
1639,"This should be re-named ""Everybody Loves Sebastian"". The 1983 rural go-nowhere town high school junior or senior? - they seemed to flip flop on that one with weird hair and ""Leo-like"" good looks has a big plate full of issues. His step-dad announces definite plans to have a sex-change operation, upon which his mom calls the marriage quits; Sebastian is called the ""f"" word by everyone and their mother, all-the-while ""kissing around"" with various girls, getting high on Ready-Whip at a supermarket, and saving a ""strawberry"" prostitute from the clutches of her ruthless pimp.Sebastians ""buddies"" make Eddie Haskal look like a choir boy; bad association doesnt get much worse. Sebastian seems to go for ""Harolds"" suicide attempts record although he wont admit suicidal tendanccies. For no apparent reason the genius level SAT scoring Sebastian MUST graduate a year early, although he has no clue about the future, nor does he want to attend college what gives with this nonsense?.This film is a look into a few weeks in the life of someone who is PRETTY MESSED UP. The final scene suggests that things will be alright, although the HOW is left entirely up to the viewer.The makers of this film seem to bank solely on the undisputed appeal of the very attractive male lead. The ""story"" leaves a lot to be desired. Looking for ""what will this gorgeous kid do next...?"" doesnt exactly satisfy. The lackluster production values just dont measure up to other films, independent or otherwise. A low budget and weak story need more than a pretty face to carry it through. The ""results"" of this project are forgettable and an insult to intelligent cinema fans.","Isso deve ser renomeado ""Everybody Loves Sebastian"". A 1983 rural vá-para nenhum lugar cidade escola secundária júnior ou sênior? - eles pareciam flopar naquele com cabelos estranhos e ""boa aparência de Leo"" tem um grande prato cheio de problemas. Seu padrasto anuncia planos definidos para realizar uma operação de mudança de sexo, na qual sua mãe chama o casamento de desistir; Sebastian é chamado de ""f"" por todos e sua mãe, todo o tempo ""beijando"" com várias garotas, se empanturrando com Ready-Whip em um supermercado, e salvando uma prostituta ""morango"" das garras de sua impiedosa pimp.Sebastians ""amigos"" fazem Eddie Haskal parecer um menino de coro; má associação não fica muito pior. Sebastian parece querer o recorde de tentativas de suicídio de ""Harolds"", embora ele não admita tendências suicidas. Sem motivo aparente, o nível genial de SAT que marca Sebastian deve se formar um ano antes, embora ele não tenha a menor idéia sobre o futuro, nem queira frequentar a faculdade o que dá com essa bobagem? .Este filme é uma retrospectiva de algumas semanas vida de alguém que é BONITO MESMO. A cena final sugere que as coisas vão ficar bem, embora o COMO seja deixado inteiramente para o espectador. Os produtores deste filme parecem apostar apenas no apelo indiscutível do líder masculino muito atraente. A ""história"" deixa muito a desejar. Procurando por ""o que esse garoto lindo fará em seguida ...?"" não exatamente satisfaz. Os valores de produção medíocres não se comparam a outros filmes, independentes ou não. Um orçamento baixo e uma história fraca precisam de mais do que um rosto bonito para realizá-lo. Os ""resultados"" deste projeto são esquecíveis e um insulto para os fãs do cinema inteligente.",neg
